item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
9606.ENSP00000230895	9606.ENSP00000222812	ptmod		t	t	433
9606.ENSP00000230990	9606.ENSP00000219070	activation	activation	f	f	802
9606.ENSP00000230990	9606.ENSP00000009180	binding		f	t	450
9606.ENSP00000230990	9606.ENSP00000009180	binding		f	f	450
9606.ENSP00000230990	9606.ENSP00000215832	ptmod		t	t	416
9606.ENSP00000230990	9606.ENSP00000215909	activation	activation	t	f	416
9606.ENSP00000230990	9606.ENSP00000219070	activation	activation	t	f	900
9606.ENSP00000230990	9606.ENSP00000229277	activation	activation	t	t	433
9606.ENSP00000230990	9606.ENSP00000252034	expression	inhibition	t	t	450
9606.ENSP00000230990	9606.ENSP00000248594	inhibition	inhibition	t	f	900
9606.ENSP00000230990	9606.ENSP00000250003	activation	activation	t	f	416
9606.ENSP00000230990	9606.ENSP00000258743	activation	activation	t	t	416
9606.ENSP00000230990	9606.ENSP00000260408	activation	activation	f	f	800
9606.ENSP00000231004	9606.ENSP00000061240	catalysis		t	f	900
9606.ENSP00000231021	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231021	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231021	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231021	9606.ENSP00000027335	reaction		t	f	900
9606.ENSP00000231021	9606.ENSP00000027335	reaction		t	t	900
9606.ENSP00000231021	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231021	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231021	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231061	9606.ENSP00000052754	reaction		t	t	165
9606.ENSP00000231061	9606.ENSP00000052754	reaction		t	f	165
9606.ENSP00000231061	9606.ENSP00000168148	reaction		t	f	900
9606.ENSP00000231061	9606.ENSP00000168148	reaction		t	t	900
9606.ENSP00000231130	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231130	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231130	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231130	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231130	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231130	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231134	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231134	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231134	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231134	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231134	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231134	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231136	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231136	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231136	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231136	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231136	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231136	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231137	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231137	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231137	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231137	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231137	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231137	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231173	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231173	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231173	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231173	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231173	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231173	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231188	9606.ENSP00000176183	reaction		t	f	902
9606.ENSP00000231188	9606.ENSP00000176183	catalysis		t	t	902
9606.ENSP00000231188	9606.ENSP00000014930	reaction		f	f	900
9606.ENSP00000231188	9606.ENSP00000014930	catalysis		t	f	900
9606.ENSP00000231188	9606.ENSP00000014930	catalysis		t	t	900
9606.ENSP00000231188	9606.ENSP00000176183	catalysis		t	f	902
9606.ENSP00000231188	9606.ENSP00000014930	reaction		t	f	900
9606.ENSP00000231188	9606.ENSP00000014930	reaction		t	t	900
9606.ENSP00000231188	9606.ENSP00000176183	reaction		t	t	902
9606.ENSP00000231228	9606.ENSP00000229135	binding		f	f	426
9606.ENSP00000231228	9606.ENSP00000216117	expression	inhibition	t	f	169
9606.ENSP00000231228	9606.ENSP00000229135	activation	activation	t	t	908
9606.ENSP00000231228	9606.ENSP00000215631	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000177694	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000007722	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000170630	activation	activation	f	f	817
9606.ENSP00000231228	9606.ENSP00000225275	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000216797	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000216223	activation	activation	f	f	816
9606.ENSP00000231228	9606.ENSP00000216341	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000225245	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000221452	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000222139	activation	activation	f	f	800
9606.ENSP00000231228	9606.ENSP00000226574	expression		f	f	849
9606.ENSP00000231228	9606.ENSP00000225831	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000226574	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000227752	activation	activation	f	f	805
9606.ENSP00000231228	9606.ENSP00000226574	expression		f	t	849
9606.ENSP00000231228	9606.ENSP00000226574	expression	inhibition	t	f	154
9606.ENSP00000231228	9606.ENSP00000250151	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000233946	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000231449	expression	inhibition	t	f	154
9606.ENSP00000231228	9606.ENSP00000229135	binding		f	t	426
9606.ENSP00000231228	9606.ENSP00000230882	activation	activation	f	f	800
9606.ENSP00000231228	9606.ENSP00000231449	inhibition	inhibition	t	f	900
9606.ENSP00000231228	9606.ENSP00000245414	expression		t	f	159
9606.ENSP00000231228	9606.ENSP00000244174	activation	activation	f	f	800
9606.ENSP00000231228	9606.ENSP00000242338	activation	activation	f	f	800
9606.ENSP00000231228	9606.ENSP00000243213	activation	activation	f	f	802
9606.ENSP00000231228	9606.ENSP00000245414	activation	activation	t	t	159
9606.ENSP00000231228	9606.ENSP00000258743	expression	inhibition	t	f	154
9606.ENSP00000231228	9606.ENSP00000256452	activation	activation	f	f	802
9606.ENSP00000231228	9606.ENSP00000252486	activation	activation	t	f	416
9606.ENSP00000231228	9606.ENSP00000252506	activation	activation	t	t	900
9606.ENSP00000231228	9606.ENSP00000258743	binding		f	t	583
9606.ENSP00000231228	9606.ENSP00000258743	activation	activation	t	t	908
9606.ENSP00000231228	9606.ENSP00000258743	binding		f	f	583
9606.ENSP00000231228	9606.ENSP00000262345	binding		f	f	900
9606.ENSP00000231228	9606.ENSP00000260010	activation	activation	t	t	169
9606.ENSP00000231228	9606.ENSP00000262345	activation	activation	f	f	800
9606.ENSP00000231228	9606.ENSP00000262345	binding		f	t	900
9606.ENSP00000231368	9606.ENSP00000250971	expression		t	f	433
9606.ENSP00000231368	9606.ENSP00000250971	activation	activation	t	f	433
9606.ENSP00000231368	9606.ENSP00000238081	reaction		t	t	902
9606.ENSP00000231368	9606.ENSP00000238081	binding		f	f	902
9606.ENSP00000231368	9606.ENSP00000238081	activation	activation	t	f	900
9606.ENSP00000231368	9606.ENSP00000238081	reaction		t	f	902
9606.ENSP00000231368	9606.ENSP00000238081	binding		f	t	902
9606.ENSP00000231368	9606.ENSP00000238081	reaction		f	f	902
9606.ENSP00000231368	9606.ENSP00000248975	reaction		t	t	902
9606.ENSP00000231368	9606.ENSP00000248975	binding		f	f	902
9606.ENSP00000231368	9606.ENSP00000238738	activation	activation	t	f	900
9606.ENSP00000231368	9606.ENSP00000248975	activation	activation	t	f	900
9606.ENSP00000231368	9606.ENSP00000248975	reaction		t	f	902
9606.ENSP00000231368	9606.ENSP00000248975	binding		f	t	902
9606.ENSP00000231368	9606.ENSP00000248975	reaction		f	f	902
9606.ENSP00000231449	9606.ENSP00000234111	activation	activation	t	t	423
9606.ENSP00000231449	9606.ENSP00000225474	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000196551	expression		t	f	416
9606.ENSP00000231449	9606.ENSP00000164227	expression		t	t	484
9606.ENSP00000231449	9606.ENSP00000005180	activation	activation	t	t	549
9606.ENSP00000231449	9606.ENSP00000003084	activation	activation	t	t	433
9606.ENSP00000231449	9606.ENSP00000004921	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000164227	activation	activation	t	t	484
9606.ENSP00000231449	9606.ENSP00000005180	expression	inhibition	t	t	549
9606.ENSP00000231449	9606.ENSP00000006053	expression		t	t	559
9606.ENSP00000231449	9606.ENSP00000177694	expression		t	t	484
9606.ENSP00000231449	9606.ENSP00000170630	binding		f	f	900
9606.ENSP00000231449	9606.ENSP00000170630	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000170630	activation	activation	t	t	549
9606.ENSP00000231449	9606.ENSP00000177694	expression	inhibition	t	t	484
9606.ENSP00000231449	9606.ENSP00000170630	binding		f	t	900
9606.ENSP00000231449	9606.ENSP00000177694	expression	inhibition	t	f	484
9606.ENSP00000231449	9606.ENSP00000222390	expression	inhibition	t	f	426
9606.ENSP00000231449	9606.ENSP00000218758	activation	activation	t	t	450
9606.ENSP00000231449	9606.ENSP00000215832	ptmod		t	t	423
9606.ENSP00000231449	9606.ENSP00000206249	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000212015	expression		t	f	416
9606.ENSP00000231449	9606.ENSP00000218388	expression		t	t	416
9606.ENSP00000231449	9606.ENSP00000216223	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000216341	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000222330	activation	activation	f	f	157
9606.ENSP00000231449	9606.ENSP00000219244	activation	activation	t	t	549
9606.ENSP00000231449	9606.ENSP00000218758	expression	inhibition	t	t	450
9606.ENSP00000231449	9606.ENSP00000219235	activation	activation	t	t	433
9606.ENSP00000231449	9606.ENSP00000222139	activation	activation	f	f	801
9606.ENSP00000231449	9606.ENSP00000219476	activation	activation	t	f	473
9606.ENSP00000231449	9606.ENSP00000222115	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000233954	activation	activation	t	t	423
9606.ENSP00000231449	9606.ENSP00000227752	activation	activation	t	t	467
9606.ENSP00000231449	9606.ENSP00000226279	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000225831	expression	inhibition	t	t	548
9606.ENSP00000231449	9606.ENSP00000225831	activation	activation	t	f	548
9606.ENSP00000231449	9606.ENSP00000225831	activation	activation	t	t	548
9606.ENSP00000231449	9606.ENSP00000225844	activation	activation	t	t	419
9606.ENSP00000231449	9606.ENSP00000225831	expression		t	t	548
9606.ENSP00000231449	9606.ENSP00000225842	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000227752	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000226730	expression	inhibition	t	t	571
9606.ENSP00000231449	9606.ENSP00000226730	binding		f	f	571
9606.ENSP00000231449	9606.ENSP00000226730	binding		f	t	571
9606.ENSP00000231449	9606.ENSP00000227507	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000226730	expression		t	f	571
9606.ENSP00000231449	9606.ENSP00000227163	expression		t	t	416
9606.ENSP00000231449	9606.ENSP00000233946	activation	activation	t	t	450
9606.ENSP00000231449	9606.ENSP00000231228	expression	inhibition	t	t	154
9606.ENSP00000231449	9606.ENSP00000229335	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000228872	expression		t	t	423
9606.ENSP00000231449	9606.ENSP00000229135	expression	inhibition	t	f	494
9606.ENSP00000231449	9606.ENSP00000230882	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000229794	activation	activation	t	t	900
9606.ENSP00000231449	9606.ENSP00000229794	ptmod		t	t	448
9606.ENSP00000231449	9606.ENSP00000233202	activation	activation	t	f	416
9606.ENSP00000231449	9606.ENSP00000231454	expression		t	t	534
9606.ENSP00000231449	9606.ENSP00000231228	inhibition	inhibition	t	t	900
9606.ENSP00000231449	9606.ENSP00000231454	activation	activation	t	t	534
9606.ENSP00000231449	9606.ENSP00000232501	inhibition	inhibition	f	t	273
9606.ENSP00000231449	9606.ENSP00000231509	expression		t	f	416
9606.ENSP00000231449	9606.ENSP00000232501	inhibition	inhibition	f	f	273
9606.ENSP00000231449	9606.ENSP00000258743	expression	inhibition	t	f	549
9606.ENSP00000231449	9606.ENSP00000250378	expression		t	t	428
9606.ENSP00000231449	9606.ENSP00000243213	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000239761	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000242728	activation	activation	t	f	433
9606.ENSP00000231449	9606.ENSP00000239849	expression	inhibition	t	t	433
9606.ENSP00000231449	9606.ENSP00000242338	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000249750	activation	activation	t	t	441
9606.ENSP00000231449	9606.ENSP00000245414	expression	inhibition	t	t	450
9606.ENSP00000231449	9606.ENSP00000244174	activation	activation	f	f	800
9606.ENSP00000231449	9606.ENSP00000245414	activation	activation	t	t	450
9606.ENSP00000231449	9606.ENSP00000248071	expression	inhibition	t	t	433
9606.ENSP00000231449	9606.ENSP00000245903	expression	inhibition	t	t	433
9606.ENSP00000231449	9606.ENSP00000246657	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000258743	binding		f	t	572
9606.ENSP00000231449	9606.ENSP00000255499	inhibition	inhibition	t	f	900
9606.ENSP00000231449	9606.ENSP00000254846	activation	activation	t	t	450
9606.ENSP00000231449	9606.ENSP00000250448	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000254301	activation	activation	t	t	433
9606.ENSP00000231449	9606.ENSP00000254958	activation	activation	t	t	450
9606.ENSP00000231449	9606.ENSP00000254846	expression		t	t	450
9606.ENSP00000231449	9606.ENSP00000254958	activation	activation	t	f	450
9606.ENSP00000231449	9606.ENSP00000258743	binding		f	f	572
9606.ENSP00000231449	9606.ENSP00000257267	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000256452	activation	activation	f	f	802
9606.ENSP00000231449	9606.ENSP00000257189	expression	inhibition	t	t	416
9606.ENSP00000231449	9606.ENSP00000258743	activation	activation	t	t	572
9606.ENSP00000231449	9606.ENSP00000258390	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000258743	activation	activation	t	f	572
9606.ENSP00000231449	9606.ENSP00000261693	activation	activation	t	t	521
9606.ENSP00000231449	9606.ENSP00000259206	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000258743	expression	inhibition	t	t	572
9606.ENSP00000231449	9606.ENSP00000258743	expression		t	f	549
9606.ENSP00000231449	9606.ENSP00000261514	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000260010	expression	inhibition	t	t	467
9606.ENSP00000231449	9606.ENSP00000260356	activation	activation	t	t	423
9606.ENSP00000231449	9606.ENSP00000261769	activation	activation	t	t	541
9606.ENSP00000231449	9606.ENSP00000261769	expression	inhibition	t	t	541
9606.ENSP00000231449	9606.ENSP00000262291	activation	activation	t	t	416
9606.ENSP00000231449	9606.ENSP00000262238	activation	activation	t	f	521
9606.ENSP00000231449	9606.ENSP00000262345	inhibition	inhibition	t	t	900
9606.ENSP00000231449	9606.ENSP00000262345	activation	activation	f	f	803
9606.ENSP00000231449	9606.ENSP00000262345	expression	inhibition	t	t	444
9606.ENSP00000231454	9606.ENSP00000221972	activation	activation	t	t	420
9606.ENSP00000231454	9606.ENSP00000262345	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000216223	reaction		t	t	900
9606.ENSP00000231454	9606.ENSP00000216223	reaction		t	f	900
9606.ENSP00000231454	9606.ENSP00000216223	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000170630	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000215832	ptmod		t	t	450
9606.ENSP00000231454	9606.ENSP00000232014	binding		f	t	172
9606.ENSP00000231454	9606.ENSP00000227752	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000226730	activation	activation	t	t	560
9606.ENSP00000231454	9606.ENSP00000222139	activation	activation	f	f	805
9606.ENSP00000231454	9606.ENSP00000226730	activation	activation	t	f	560
9606.ENSP00000231454	9606.ENSP00000226730	reaction		t	t	902
9606.ENSP00000231454	9606.ENSP00000226730	expression		t	f	549
9606.ENSP00000231454	9606.ENSP00000226730	reaction		t	f	902
9606.ENSP00000231454	9606.ENSP00000232014	binding		f	f	172
9606.ENSP00000231454	9606.ENSP00000229794	ptmod		t	t	452
9606.ENSP00000231454	9606.ENSP00000228434	activation	activation	t	t	450
9606.ENSP00000231454	9606.ENSP00000229135	activation	activation	t	f	431
9606.ENSP00000231454	9606.ENSP00000231449	expression		t	f	534
9606.ENSP00000231454	9606.ENSP00000230882	activation	activation	f	f	801
9606.ENSP00000231454	9606.ENSP00000231449	activation	activation	t	f	534
9606.ENSP00000231454	9606.ENSP00000243213	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000232014	expression	inhibition	t	t	479
9606.ENSP00000231454	9606.ENSP00000242338	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000254301	expression	inhibition	t	f	549
9606.ENSP00000231454	9606.ENSP00000244174	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000252818	expression	inhibition	t	f	433
9606.ENSP00000231454	9606.ENSP00000256452	reaction		t	t	900
9606.ENSP00000231454	9606.ENSP00000256452	binding		f	t	900
9606.ENSP00000231454	9606.ENSP00000256452	activation	activation	f	f	800
9606.ENSP00000231454	9606.ENSP00000256452	binding		f	f	900
9606.ENSP00000231454	9606.ENSP00000256452	reaction		t	f	900
9606.ENSP00000231454	9606.ENSP00000256452	catalysis		t	f	900
9606.ENSP00000231454	9606.ENSP00000256452	catalysis		t	t	900
9606.ENSP00000231484	9606.ENSP00000070846	reaction		t	t	151
9606.ENSP00000231484	9606.ENSP00000070846	binding		f	f	171
9606.ENSP00000231484	9606.ENSP00000070846	activation	activation	f	f	171
9606.ENSP00000231484	9606.ENSP00000070846	reaction		t	f	151
9606.ENSP00000231484	9606.ENSP00000070846	binding		f	t	171
9606.ENSP00000231484	9606.ENSP00000070846	reaction		f	f	151
9606.ENSP00000231487	9606.ENSP00000244741	binding		f	f	906
9606.ENSP00000231487	9606.ENSP00000244741	binding		f	t	906
9606.ENSP00000231487	9606.ENSP00000244741	catalysis		t	f	906
9606.ENSP00000231487	9606.ENSP00000244741	inhibition	inhibition	f	f	812
9606.ENSP00000231487	9606.ENSP00000244741	catalysis		t	t	906
9606.ENSP00000231487	9606.ENSP00000244741	inhibition	inhibition	f	t	812
9606.ENSP00000231487	9606.ENSP00000244741	ptmod		f	f	812
9606.ENSP00000231487	9606.ENSP00000244741	reaction		f	f	906
9606.ENSP00000231487	9606.ENSP00000259808	reaction		f	f	173
9606.ENSP00000231487	9606.ENSP00000244741	reaction		t	f	906
9606.ENSP00000231487	9606.ENSP00000259808	inhibition	inhibition	t	t	171
9606.ENSP00000231487	9606.ENSP00000256442	ptmod		f	f	358
9606.ENSP00000231487	9606.ENSP00000251630	reaction		t	t	173
9606.ENSP00000231487	9606.ENSP00000251630	binding		f	t	173
9606.ENSP00000231487	9606.ENSP00000251630	binding		f	f	173
9606.ENSP00000231487	9606.ENSP00000251630	reaction		t	f	173
9606.ENSP00000231487	9606.ENSP00000251630	inhibition	inhibition	t	t	171
9606.ENSP00000231487	9606.ENSP00000251630	reaction		f	f	173
9606.ENSP00000231487	9606.ENSP00000253055	binding		f	t	173
9606.ENSP00000231487	9606.ENSP00000253055	binding		f	f	173
9606.ENSP00000231487	9606.ENSP00000253055	reaction		t	f	173
9606.ENSP00000231487	9606.ENSP00000253055	inhibition	inhibition	t	t	171
9606.ENSP00000231487	9606.ENSP00000253055	reaction		f	f	173
9606.ENSP00000231487	9606.ENSP00000253055	reaction		t	t	173
9606.ENSP00000231487	9606.ENSP00000256442	inhibition	inhibition	f	t	358
9606.ENSP00000231487	9606.ENSP00000255465	inhibition	inhibition	f	t	258
9606.ENSP00000231487	9606.ENSP00000254657	inhibition	inhibition	f	f	800
9606.ENSP00000231487	9606.ENSP00000254657	catalysis		t	t	900
